gene,essential,comment
PA14_25520,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25530,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25540,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25550,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25560,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25580,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25590,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25600,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25610,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25620,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25630,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25640,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25650,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25660,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25670,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25690,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25710,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25730,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25740,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25760,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25770,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25780,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25790,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25800,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25810,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25820,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25830,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25840,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25860,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25880,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25900,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25910,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25920,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25930,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25940,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25960,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25970,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25980,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_25990,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26000,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26010,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26020,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26050,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26060,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26070,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26080,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26090,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26110,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26130,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26140,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26150,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26160,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26165,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26190,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26200,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26210,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26220,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26230,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26240,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26260,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26270,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26280,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26300,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26310,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26330,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26340,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26350,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26360,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26390,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26400,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26420,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26450,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26460,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26470,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26480,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26485,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26500,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26510,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26530,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26540,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26550,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26560,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26570,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26580,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26590,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26600,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26610,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26620,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26640,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26650,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26670,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26690,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26700,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26720,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26730,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26750,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26760,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26770,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26780,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26810,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26830,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26850,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26860,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26870,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26880,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26890,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26910,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26920,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26930,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26940,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26960,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26970,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26980,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_26990,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27000,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27020,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27050,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27070,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27090,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27100,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27110,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27120,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27130,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27140,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27150,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27160,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27170,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27180,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27190,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27200,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27210,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27220,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27230,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27250,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27270,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27280,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27290,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27310,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27330,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27350,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27360,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27370,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27390,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27400,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27410,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27420,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27430,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27440,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27450,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27460,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27470,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27480,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27490,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27500,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27510,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27520,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27530,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27550,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27560,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27570,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27580,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27590,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27600,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27610,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27620,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27630,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27640,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27650,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27660,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27675,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27680,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27690,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27700,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27710,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27720,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27730,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27740,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27755,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27770,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27780,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27800,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27810,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27830,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27840,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27850,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27870,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27880,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27890,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27900,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27910,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27920,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27930,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27940,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27950,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27960,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27980,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_27990,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28000,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28010,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28020,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28030,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28040,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28050,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28060,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28070,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28080,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28090,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28100,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28110,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28120,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28130,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28140,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28150,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28170,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28180,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28190,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28200,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28210,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28220,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28230,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28240,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28250,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28260,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28280,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28290,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28300,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28310,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28320,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28330,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28340,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28350,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28360,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28370,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28380,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28390,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28400,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28410,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28420,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28430,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28440,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28450,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28460,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28470,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28490,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28500,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28510,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28520,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28530,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28540,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28560,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28570,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28580,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28590,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28600,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28610,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28620,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28630,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28650,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28660,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28670,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28680,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28690,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28710,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28720,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28730,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28740,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28750,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28760,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28770,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28780,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28790,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28800,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28810,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28820,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28830,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28840,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28850,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28870,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28880,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28895,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28910,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28920,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28930,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28940,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28950,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28960,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28970,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28980,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_28990,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29000,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29010,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29020,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29030,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29040,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29050,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29060,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29070,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29090,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29100,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29110,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29120,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29130,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29150,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29160,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29180,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29190,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29200,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29210,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29220,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29230,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29240,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29250,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29260,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29270,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29280,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29290,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29300,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29320,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29330,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29340,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29350,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29360,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29375,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29390,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29400,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29410,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29420,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29440,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29460,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29470,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29480,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29490,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29500,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29510,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29520,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29530,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29540,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29550,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29560,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29570,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29575,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29590,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29600,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29620,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29640,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29650,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29660,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29680,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29690,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29710,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29720,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29730,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29740,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29750,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29760,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29770,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29800,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29820,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29830,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29850,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29860,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29880,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29890,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29900,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29920,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29930,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29940,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29970,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29980,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_29990,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30010,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30020,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30030,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30040,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30050,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30070,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30080,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30090,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30100,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30110,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30130,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30140,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30150,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30160,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30180,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30190,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30200,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30210,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30230,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30240,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30260,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30270,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30280,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30290,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30310,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30320,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30330,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30340,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30350,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30360,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30370,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30380,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30390,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30400,yes,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30410,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30420,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30430,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30440,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30450,no,"Manoil and Ausubel Overlap, 2005, LB"
PA14_30460,no,"Manoil and Ausubel Overlap, 2005, LB"
